ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
1376	0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,4	0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0	0,0,0,0,0,1,0,0,0,4,0,0,0,1,0,4	0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0	308	269
1377	15,12,13,30,36,39,15,46,8,80,88,148,15,49,21,48	3,0,0,0,1,1,0,2,1,5,10,12,0,2,0,7	0,7,13,7,108,37,8,52,20,106,117,41,7,97,32,113	0,0,0,2,3,0,1,5,0,0,4,1,0,7,1,8	320	269
1378	0,9,1,0,0,0,0,2,0,0,9,1,0,4,0,0	0,0,0,4,0,1,0,0,0,0,1,0,0,3,2,0	4,4,0,0,0,0,3,2,0,0,1,0,0,0,1,1	1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	320	269
1381	0,0,0,0,2,2,0,0,0,0,0,3,1,0,0,1	0,1,0,2,3,3,1,0,1,0,0,13,0,4,0,8	0,0,0,0,0,2,1,1,3,0,0,2,0,5,0,5	0,0,0,0,4,1,0,0,0,0,3,0,0,7,2,7	389	269
1383	0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,3	0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0	0,0,0,2,0,1,0,0,3,3,0,5,0,2,1,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	272	269
1386	0,0,4,0,0,7,2,2,1,8,7,5,0,1,4,5	0,2,1,1,2,4,1,1,0,0,2,2,0,3,0,2	0,2,10,4,0,6,0,0,0,5,1,0,0,4,2,3	0,5,7,2,1,3,0,5,5,6,0,0,0,2,2,1	272	269
1388	1,0,2,1,5,2,77,8,2,0,32,15,1,2,2,0	0,0,0,0,0,0,5,0,0,0,2,3,0,0,1,0	0,1,1,3,8,0,44,1,0,2,48,8,0,4,0,2	0,0,0,0,0,0,6,0,0,0,3,1,0,0,0,0	272	269
1397	0,0,0,1,6,2,0,0,11,7,6,1,0,5,2,17	0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0	3,0,2,3,3,0,2,1,19,7,6,11,0,6,1,4	0,0,0,0,0,0,0,0,0,2,0,1,0,6,0,4	272	269
1398	0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0	21,17,15,6,1,17,1,1,6,19,4,5,0,3,6,10	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	26,10,27,18,3,15,1,0,7,6,3,4,0,6,5,10	272	269
1401	0,0,1,1,0,0,0,0,6,0,3,1,0,9,1,0	2,5,3,4,4,12,1,1,16,21,20,4,0,2,3,4	0,1,0,0,0,0,0,2,4,11,0,0,0,1,2,1	2,11,7,21,6,12,0,3,8,10,5,0,2,6,1,6	272	269
1402	3,14,27,11,2,25,6,1,20,0,10,21,2,25,7,16	1,0,6,0,0,0,0,0,0,0,3,0,0,1,0,1	9,6,34,12,3,20,4,10,17,5,9,17,0,17,9,12	0,0,3,1,0,1,0,0,0,0,1,0,0,2,0,0	666	269
1403	0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0	0,0,2,3,0,0,0,0,0,0,2,4,0,0,0,0	0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0	2,1,1,2,1,2,0,0,0,0,3,0,0,0,1,0	315	269
1405	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0	338	269
1408	0,0,5,1,2,7,3,0,0,11,5,11,0,10,5,5	0,1,2,0,1,3,0,0,0,7,3,1,0,0,2,1	0,6,2,0,9,17,6,5,0,0,6,5,0,2,3,11	1,0,0,0,1,4,2,0,0,0,0,0,0,2,0,0	272	269
1409	10,48,26,93,38,9,9,13,257,18,70,31,5,66,8,34	7,40,40,64,36,3,18,28,180,22,49,35,8,77,12,23	42,84,64,106,38,10,15,27,111,28,50,25,6,33,4,8	26,49,45,96,20,1,11,14,69,13,30,23,5,29,4,24	272	269
1411	1,0,0,0,0,0,0,1,0,0,3,8,0,1,4,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,2,0,0,2,2,0,4,3,2	0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0	274	269
1412	15,43,21,29,48,78,24,38,27,18,79,69,4,61,54,61	4,17,12,12,22,49,16,24,19,14,60,41,3,33,18,23	6,27,54,49,77,84,34,56,26,31,63,21,6,45,35,50	10,14,18,16,29,53,13,20,5,7,38,17,0,23,33,22	281	269
1413	1,0,1,0,6,4,1,4,3,3,9,2,0,6,4,5	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	0,2,2,1,2,5,4,4,0,1,3,0,0,3,1,4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	281	269
1416	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1	0,3,0,1,0,0,0,0,0,2,0,0,0,0,0,0	0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0	0,0,4,0,0,1,0,0,1,6,0,0,0,1,0,2	272	269
1417	2,0,0,3,9,28,8,8,6,21,11,30,1,20,18,38	15,7,14,11,97,222,39,80,9,147,144,280,14,156,134,311	1,1,1,3,9,34,2,17,1,12,13,13,5,19,14,46	2,7,14,15,131,207,29,84,29,169,146,143,6,160,124,377	272	269
1418	2,6,5,6,12,6,3,6,4,8,21,7,1,16,19,4	9,18,40,41,54,24,12,19,32,28,72,38,7,80,63,37	2,12,13,3,6,11,0,5,15,16,22,5,2,10,6,11	16,82,40,54,38,33,11,20,44,51,51,8,2,58,38,42	272	269
1419	0,20,32,4,33,35,64,46,27,80,48,93,7,95,80,100	0,2,2,0,0,3,2,0,0,1,1,9,0,5,3,3	2,24,24,12,58,44,48,57,38,39,35,29,6,61,60,85	0,1,0,0,1,2,0,0,0,0,4,3,0,3,1,2	272	269
1420	0,0,3,1,5,3,1,4,1,23,18,3,0,7,2,13	0,0,0,1,3,0,0,4,2,16,7,3,0,8,1,6	0,2,1,1,8,0,0,11,0,18,17,1,0,6,4,7	0,0,0,1,5,4,5,2,0,4,2,2,0,9,1,4	272	269
1421	0,1,3,3,2,1,0,2,0,0,1,0,0,1,0,1	0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1	0,0,3,0,0,0,0,3,0,0,2,2,0,2,0,0	0,0,4,0,1,0,0,0,0,0,2,0,0,0,0,0	272	269
1423	0,0,0,3,0,0,0,0,0,0,0,1,0,2,1,0	0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0	0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0	0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0	326	269
1428	0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0	0,0,0,0,0,1,0,0,0,0,0,9,0,1,0,0	2,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0	0,0,1,0,0,5,0,0,0,3,0,3,0,2,0,4	272	269
1429	1,7,1,3,42,8,8,43,7,115,134,88,0,63,11,79	0,0,0,1,13,4,0,2,2,5,21,8,0,16,0,2	1,6,5,0,67,4,1,38,30,44,114,60,0,50,5,79	0,0,0,0,3,3,0,5,0,22,23,8,0,3,2,0	273	269
1430	0,1,7,2,64,25,12,31,10,123,184,67,0,88,6,101	0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0	2,6,12,6,84,30,11,48,17,59,158,71,0,54,6,79	0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0	311	269
1431	1,17,20,6,93,21,2,58,28,71,123,174,1,82,6,93	0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3	1,25,21,14,83,21,5,83,49,52,149,64,1,92,11,119	0,0,0,0,2,1,0,1,0,0,0,2,0,0,0,0	273	269
1436	10,9,17,10,12,19,2,8,65,63,27,7,3,19,17,32	14,39,52,20,23,19,5,13,86,116,38,24,7,51,34,38	26,26,22,18,10,16,1,6,25,36,25,5,2,15,9,21	47,70,65,32,33,33,17,19,94,67,18,11,4,34,33,60	290	269
1437	0,0,0,0,0,3,0,0,0,14,0,2,0,1,1,3	1,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0	0,1,1,0,1,0,0,0,0,0,0,4,0,2,0,6	0,0,0,1,1,4,0,0,0,0,1,0,0,0,0,0	308	269
1438	0,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,1,3,0,0,3,0,0	0,0,0,2,0,0,0,0,0,1,0,0,0,4,0,2	0,0,2,1,1,0,0,0,4,0,1,0,0,1,0,1	662	269
1440	0,2,3,2,2,1,0,4,1,18,0,10,2,4,0,19	0,2,5,0,5,3,0,2,1,19,5,1,0,14,5,20	1,2,7,0,3,2,0,5,3,4,0,0,0,3,4,14	4,1,1,1,6,6,0,3,5,3,2,1,0,10,7,11	272	269
1441	2,3,0,0,3,1,0,1,1,1,1,2,0,1,1,0	0,0,4,1,7,0,1,0,0,3,1,1,0,5,0,1	0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,4	1,0,4,4,6,1,1,3,0,4,3,0,0,1,1,7	272	269
1442	4,6,12,2,13,7,0,6,2,33,2,6,0,25,3,14	0,0,6,0,2,3,0,0,4,21,6,4,0,7,3,11	1,3,6,0,16,3,0,4,1,12,4,2,1,18,3,28	0,1,4,0,17,5,0,0,0,6,1,0,1,5,0,19	272	269
1443	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1	4,0,1,1,6,2,2,2,1,4,5,22,1,25,2,11	0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0	0,1,0,1,7,4,2,6,5,21,5,4,0,8,8,11	332	269
1444	0,0,0,0,7,3,0,0,0,165,10,55,0,12,0,69	0,0,0,0,18,4,0,1,0,440,21,123,0,35,0,141	0,0,0,0,22,0,0,0,0,178,12,59,0,15,0,129	0,0,1,0,41,14,2,0,0,306,19,106,0,34,0,285	272	269
1445	0,0,0,0,5,0,5,5,0,0,40,5,0,2,0,5	0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,2,0,3,3,0,13,22,1,0,2,0,1	0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0	288	269
1448	0,0,0,1,1,0,3,0,2,0,16,7,0,4,0,3	0,0,0,0,12,0,2,0,0,0,27,1,0,1,3,0	0,0,0,0,0,0,2,4,3,4,11,4,0,3,0,0	0,0,0,0,7,2,0,6,1,2,34,2,1,0,0,1	455	269
1450	20,8,7,5,0,12,0,0,2,0,2,2,1,0,1,1	8,0,0,3,0,3,0,0,0,4,0,0,0,0,0,2	53,5,3,4,6,4,2,0,5,0,3,1,1,3,2,7	5,5,0,0,1,3,0,0,0,0,0,0,0,0,0,0	272	269
1451	0,3,1,0,3,2,0,3,4,4,3,16,0,9,8,0	0,0,0,0,3,1,0,0,2,0,1,4,0,0,2,0	1,5,3,1,8,1,0,6,8,0,0,6,0,2,11,3	0,1,0,2,0,1,0,2,0,2,3,2,0,3,1,0	378	269
1452	18,3,1,14,4,47,3,1,6,11,4,4,0,8,0,26	1,1,0,1,1,1,0,0,0,0,0,2,0,0,0,2	27,1,2,24,9,31,1,6,7,14,2,0,0,32,1,30	3,0,0,1,1,3,0,0,0,9,0,0,0,2,0,8	272	269
1455	5,2,3,2,12,66,49,12,2,23,28,276,6,21,317,27	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	3,0,6,3,35,69,25,37,7,34,33,134,4,29,201,61	0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0	282	269
1456	1,0,1,3,0,0,0,0,0,0,0,3,0,0,8,2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0	0,0,5,2,2,0,0,1,0,0,1,1,1,5,12,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	272	269
1460	0,0,0,0,2,1,0,4,0,5,5,1,0,4,0,4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,1,0,1,4,6,3,0,0,6,4,5	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3	341	269
1462	0,3,3,0,0,1,1,3,8,0,5,4,0,8,4,1	0,0,0,0,3,2,2,1,0,3,8,2,0,19,2,3	2,2,15,1,3,4,2,0,2,1,5,0,0,2,4,2	2,3,3,4,3,1,2,5,3,1,4,0,0,4,0,4	332	269
1467	0,0,0,2,0,1,13,0,3,0,78,4,1,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,2,0,19,0,0,0,61,2,0,2,0,3	0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0	273	269
1468	0,0,0,0,1,0,31,0,0,6,74,0,0,0,0,0	0,0,0,3,28,1,161,0,16,13,455,11,0,2,0,8	0,2,2,0,5,0,9,0,0,0,69,1,0,0,0,1	3,0,2,7,21,0,137,0,11,16,526,12,1,2,0,11	339	269
1469	0,0,15,5,23,0,312,2,12,8,750,27,0,2,0,22	0,0,0,3,28,1,161,0,16,13,455,11,0,2,0,8	0,0,6,12,28,0,276,0,0,13,928,19,0,11,0,19	3,0,2,7,21,0,137,0,11,16,526,12,1,2,0,11	343	269
1470	0,0,15,5,23,0,312,2,12,8,746,27,0,2,0,22	0,0,0,0,1,0,31,0,0,6,70,0,0,0,0,0	0,0,6,12,27,0,276,0,0,13,919,19,0,11,0,19	0,2,2,0,4,0,9,0,0,0,60,1,0,0,0,1	273	269
1471	0,0,0,0,0,0,16,0,0,0,95,0,0,0,0,1	0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0	0,0,0,0,8,0,17,0,0,0,92,0,0,0,0,3	0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0	426	269
1472	10,0,0,0,0,2,8,0,0,0,5,0,0,1,0,0	1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0	4,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0	2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0	294	269
1473	1,10,1,3,6,19,0,2,0,20,6,35,0,6,1,7	0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5	0,2,5,1,21,18,0,9,6,22,4,11,4,37,1,38	0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2	275	269
1474	1,0,0,4,34,3,13,16,22,97,49,32,0,94,8,136	0,0,0,1,20,0,0,6,6,9,10,2,0,26,0,21	0,1,0,4,28,6,12,17,56,130,38,13,2,77,1,114	0,0,0,2,0,0,2,8,23,13,5,1,0,12,1,31	272	269
1475	0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0	0,0,1,1,2,6,0,1,0,15,3,6,0,9,8,1	0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0	0,2,0,3,3,6,0,6,0,3,1,0,1,12,7,10	272	269
1476	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	272	269
1477	0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4	0,0,0,0,2,1,0,0,10,1,1,0,0,0,0,5	0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1	328	269
1478	0,0,0,0,2,2,6,0,0,4,3,2,0,0,1,2	28,176,107,100,232,160,1157,205,219,185,874,484,11,325,119,341	0,0,0,0,1,2,1,0,0,0,3,0,0,2,0,1	31,161,215,174,271,191,1025,217,194,209,877,369,13,265,99,359	289	269
1481	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2	0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1	0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0	0,0,0,4,1,0,0,0,0,0,0,0,0,3,0,0	362	269
1482	0,1,2,1,0,1,0,0,0,1,0,0,0,2,0,5	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0	0,0,0,4,0,0,0,0,1,5,0,0,0,5,0,1	0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0	272	269
1483	0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0	0,0,2,0,0,0,0,2,5,0,1,3,0,3,0,3	0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0	0,0,0,2,5,1,0,2,6,15,0,2,0,5,0,10	287	269
1485	4,3,6,23,22,0,43,13,28,10,73,22,1,27,4,4	0,0,3,4,2,0,3,3,9,2,3,1,1,2,1,0	6,7,3,30,7,2,45,9,24,10,51,9,3,12,16,1	2,0,1,1,1,0,3,1,5,1,6,2,3,1,0,0	272	269
1487	538,528,458,507,1005,558,396,1261,864,825,1753,1849,180,1097,614,997	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	132,379,540,577,953,506,363,1070,518,593,2140,1255,171,1012,511,1135	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0	362	269
1489	2,2,0,2,11,3,3,3,1,1,9,10,0,12,9,20	16,11,10,30,62,102,30,34,22,97,50,122,8,105,91,107	1,7,8,2,6,30,3,3,7,18,11,10,0,6,5,5	13,9,17,10,68,97,12,39,58,147,79,76,5,113,75,161	272	269
1490	0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,1	0,1,0,0,3,4,11,5,2,28,3,7,0,2,1,15	0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0	0,1,2,6,13,10,12,3,0,22,15,0,1,8,6,27	308	269
1492	0,13,11,15,4,14,3,9,5,21,31,27,1,23,11,20	0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0	1,8,21,6,23,10,4,6,4,29,20,10,0,17,9,40	0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0	279	269
1493	0,0,0,0,1,2,3,2,1,1,0,4,1,5,1,3	0,3,1,0,1,0,0,2,0,0,8,1,2,4,2,10	0,4,2,1,5,1,1,0,4,1,6,1,0,4,2,7	0,1,5,0,3,4,0,0,0,5,3,2,0,6,3,5	279	269
1494	0,3,0,1,0,0,0,0,0,0,0,4,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0	272	269
1498	0,0,0,0,2,5,1,0,0,9,11,3,0,13,1,4	0,0,0,0,1,0,0,0,2,0,1,0,0,1,0,0	0,0,0,0,7,5,0,2,0,10,13,1,0,7,0,4	0,0,0,0,1,1,0,2,0,0,1,0,0,4,0,0	272	269
1499	0,0,0,0,12,3,3,5,0,11,18,4,0,24,1,26	0,0,0,1,1,1,0,0,0,0,5,3,0,8,0,7	0,7,1,1,17,8,2,8,11,33,10,2,0,31,2,9	0,0,0,0,2,0,2,0,0,2,3,1,0,2,0,1	272	269
1501	0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	304	269
1502	0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0	0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0	290	269
1503	4,15,24,32,49,50,11,36,26,86,74,35,3,59,76,120	2,7,9,4,17,11,3,9,5,0,13,13,0,15,14,29	10,13,71,34,46,51,13,38,23,49,79,22,3,60,96,150	3,4,19,4,9,13,5,3,0,14,18,11,1,26,17,24	272	269
1512	1,2,4,3,0,2,4,0,0,0,0,5,0,0,0,7	0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0	0,0,3,0,1,5,0,0,1,0,1,0,0,4,0,5	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	272	269
1516	1,4,4,6,15,15,7,3,4,55,39,65,0,36,11,47	0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,3	0,6,10,4,29,18,9,16,7,38,42,33,0,39,5,67	0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0	273	269
1517	23,85,61,37,469,49,72,463,126,166,784,360,3,294,59,125	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	24,74,52,58,242,56,81,266,114,120,765,378,8,163,50,126	0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0	275	269
1518	0,3,0,2,6,0,0,4,0,2,11,2,0,6,2,13	91,233,202,196,783,266,118,626,476,1785,1590,977,77,1387,616,2409	0,0,0,1,7,0,0,1,0,8,2,0,0,4,4,3	93,265,374,276,798,267,133,643,789,1453,1538,829,93,961,532,2137	299	269
1523	0,2,3,1,1,2,0,0,2,4,0,3,0,3,0,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,4,0,1,1,2,0,0,2,0,5,0,0,14,0,2	0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0	274	269
1524	0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0	274	269
1528	0,0,0,0,1,0,0,1,0,0,1,12,0,2,0,0	1,0,0,0,0,0,0,1,0,6,2,32,0,2,0,7	0,0,0,0,3,1,0,2,9,19,4,0,0,6,0,4	0,0,0,1,5,0,0,1,2,13,6,2,0,10,0,5	315	269
1529	0,0,0,0,0,1,0,0,0,0,5,30,0,1,0,1	0,0,0,0,3,1,0,2,1,17,4,3,0,1,0,1	0,0,0,0,2,0,0,0,0,0,1,3,0,8,0,5	0,0,0,0,3,1,0,2,0,12,0,3,0,1,0,0	1393	269
1530	0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0	0,0,3,0,3,2,0,0,1,1,1,1,0,9,2,6	0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,1	0,2,1,0,4,3,0,0,0,8,4,0,0,3,0,9	284	269
1534	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	272	269
1535	8,7,30,4,4,7,1,1,11,3,3,2,1,12,6,21	6,7,12,6,0,14,0,1,9,12,0,1,1,2,9,0	13,12,4,15,0,7,0,0,3,11,0,2,1,12,8,16	5,6,16,7,2,10,4,4,0,5,3,0,1,16,10,11	555	269
1537	0,8,1,4,7,4,6,4,4,3,5,15,0,2,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,2,9,0,1,2,0,1,6,2,3,3,0,2,1,1	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0	401	269
1541	0,4,14,5,0,21,13,0,11,5,2,3,0,4,26,4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	24,2,6,2,11,28,13,0,16,23,7,12,0,11,10,3	0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0	273	269
1542	0,2,6,1,6,1,3,2,7,21,13,14,0,17,1,17	2,3,0,0,9,1,4,4,2,6,10,6,0,16,2,7	0,2,2,3,8,7,3,5,0,44,20,5,0,7,0,29	0,1,2,2,5,2,2,3,2,15,8,14,0,8,1,9	272	269
1544	1,9,9,0,3,4,3,1,2,10,9,3,0,11,4,16	0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0	0,5,6,10,2,6,4,3,8,15,7,2,1,7,5,2	0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0	275	269
1545	429,402,228,95,480,692,23,286,112,1122,68,281,204,1531,1023,1970	30,15,10,10,35,21,0,9,7,52,2,19,10,53,37,84	56,448,303,76,646,598,15,303,38,920,58,162,237,1528,830,2321	1,22,20,0,26,39,2,8,0,50,0,6,7,55,23,70	320	269
1546	33,9,6,8,21,16,0,8,6,89,1,8,9,88,41,149	1,0,0,0,1,1,0,0,0,2,0,0,1,1,2,17	3,10,6,1,20,17,0,10,5,104,5,10,8,73,43,180	0,2,3,0,0,0,0,1,0,0,2,0,1,7,2,8	320	269
1547	424,440,308,96,471,794,20,263,128,1495,84,466,197,1680,1128,2039	86,54,50,8,67,167,1,16,7,281,15,41,24,253,102,264	54,466,325,99,690,837,16,323,47,1104,73,204,255,1636,1043,2635	8,81,58,3,88,168,1,36,23,189,8,12,26,226,125,464	273	269
1550	54,119,132,367,309,875,149,214,128,805,438,840,69,729,673,1009	0,1,2,1,9,7,5,3,3,6,6,8,3,12,9,18	11,86,215,286,614,839,146,346,156,579,427,435,55,1157,558,1506	0,4,0,3,14,15,4,4,0,17,10,10,2,15,11,16	288	269
1552	2,1,1,4,31,31,5,2,6,76,18,32,1,37,67,46	0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1	0,3,4,10,26,24,2,8,21,41,7,16,1,26,71,101	0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0	296	269
1553	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,0,0,0,1,5,0,2,0,0	0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2	389	269
1554	45,139,176,94,92,98,57,52,267,141,482,125,5,127,15,126	7,33,31,14,16,21,2,14,28,29,50,14,1,38,7,23	128,182,199,111,111,76,60,88,158,92,233,45,8,78,30,76	12,20,36,17,19,17,13,5,41,16,30,6,2,24,7,23	275	269
1555	39,22,44,21,89,148,123,50,8,104,200,214,12,163,182,151	0,3,0,0,0,0,3,1,1,0,4,1,0,0,2,0	5,18,37,12,151,152,89,62,26,79,153,165,20,175,146,232	0,0,3,0,0,0,2,3,3,0,0,3,0,0,1,0	316	269
1556	0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0	276	269
1557	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0	302	269
1558	0,0,0,0,1,0,2,0,0,0,1,3,0,3,0,1	0,0,3,0,4,1,3,0,0,2,2,1,0,6,0,0	0,0,0,0,0,1,0,0,0,0,0,8,0,4,0,0	3,0,0,2,0,2,2,0,4,4,6,0,0,5,0,0	349	269
1559	0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	272	269
1560	7,9,3,9,7,15,0,4,6,55,3,58,2,45,13,53	0,1,1,7,13,2,1,3,8,34,8,29,5,42,17,42	3,26,3,10,21,11,0,12,26,22,7,4,4,21,10,78	0,8,5,3,21,2,0,8,7,28,3,16,2,11,23,54	446	269
1561	37,3,4,21,20,19,1,13,9,47,8,117,0,45,1,66	2,1,0,1,3,0,0,0,3,0,0,18,2,3,0,2	7,1,3,13,62,32,1,22,27,43,7,61,0,70,0,116	0,0,0,7,8,0,0,3,1,1,3,6,0,8,0,19	275	269
