ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
201	0,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0	0,2,1,1,2,3,0,8,0,9,1,8,0,3,19,1	0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0	0,0,2,1,4,8,0,2,0,5,1,0,0,6,4,1	538	269
204	21,107,71,52,70,70,47,56,63,128,207,104,5,155,58,197	1,6,0,1,5,6,0,6,5,16,2,13,0,7,1,7	6,95,135,78,92,102,38,72,25,75,163,53,1,107,74,161	0,3,9,0,2,10,1,4,0,1,2,8,1,6,3,1	325	269
205	6,35,33,15,18,20,8,9,26,38,63,24,1,48,15,59	0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0	4,27,32,27,25,33,12,20,6,21,45,12,1,35,22,51	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	325	269
206	6,37,26,15,19,20,8,9,26,38,63,24,1,45,15,53	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	4,27,32,27,24,31,12,20,6,21,45,12,1,35,22,51	0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0	325	269
207	0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0	0,0,0,0,0,0,3,0,0,0,1,1,0,0,1,1	0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,1,0,2,2,0,4,3,4	274	269
208	16,43,49,25,32,96,21,8,39,89,30,24,2,48,38,91	3,11,3,4,0,0,1,2,8,4,1,2,2,1,5,1	33,85,74,40,22,65,21,18,79,99,24,5,9,27,34,62	1,9,6,10,1,3,2,0,5,4,2,0,0,0,1,0	538	269
209	3,3,1,20,6,0,7,4,23,2,32,31,1,13,4,0	4,6,12,39,15,3,29,11,53,5,31,49,0,20,17,3	2,1,6,25,9,3,7,7,30,6,22,7,2,10,3,5	15,3,8,64,26,0,9,9,59,5,35,15,3,20,6,5	281	269
210	2,1,2,5,1,0,6,4,3,1,13,14,0,5,1,0	4,0,2,14,3,0,6,4,7,7,15,25,0,9,0,0	0,0,0,14,1,0,5,3,8,6,11,1,1,3,2,0	8,0,4,11,3,1,1,8,8,0,7,1,0,4,1,2	281	269
211	0,0,0,2,1,0,2,0,3,1,7,7,0,2,1,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,0,3,0,6,2,4,1,1,0,3,0	0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0	281	269
222	0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0	277	269
223	0,0,0,0,0,0,1,0,0,0,0,13,0,1,1,1	0,2,0,0,0,0,0,0,0,1,0,7,0,0,0,1	0,0,0,1,6,1,0,3,0,2,0,1,0,10,0,5	0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,1	277	269
224	1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0	0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0	0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	277	269
225	2,4,16,60,144,78,12,125,32,226,202,272,7,286,33,225	0,0,0,0,0,0,0,1,0,7,2,0,0,0,0,0	5,13,13,64,180,71,14,155,80,195,211,133,3,195,40,331	0,0,0,1,1,0,0,1,4,4,1,0,0,0,0,1	319	269
228	0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0	1,0,0,0,0,1,0,2,0,0,2,0,0,0,1,0	0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0	538	269
229	0,13,2,2,19,7,7,11,7,15,60,3,0,7,5,9	0,4,1,1,11,9,0,6,6,25,30,20,0,16,2,5	1,5,5,5,17,18,5,26,9,12,47,1,1,16,1,18	3,0,2,3,12,12,4,7,8,2,19,13,0,16,3,8	538	269
230	13,15,17,4,7,27,16,1,0,3,19,8,10,7,23,12	3,0,1,0,0,0,3,4,0,0,1,0,0,0,4,0	3,5,14,5,4,28,8,4,0,3,11,2,6,2,16,6	0,0,0,1,0,5,2,0,0,0,1,0,0,0,1,0	286	269
231	27,21,53,7,17,78,47,8,6,14,45,14,20,21,52,32	16,6,12,1,3,30,24,1,2,0,3,2,3,6,31,3	4,31,35,13,9,82,39,4,0,13,14,2,14,3,35,13	1,12,17,4,3,25,19,1,1,9,0,2,8,2,30,6	286	269
232	0,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0	420	269
233	0,7,15,0,0,3,0,0,0,0,0,0,0,0,0,0	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,12,6,0,0,3,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	420	269
234	0,1,0,0,0,0,0,1,1,0,0,4,0,1,0,0	0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0	0,0,1,0,0,0,0,0,4,0,1,0,0,2,0,0	0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0	538	269
245	0,0,0,1,0,1,0,5,0,0,2,0,2,1,0,1	71,118,115,99,821,80,39,718,257,308,727,307,12,438,69,289	0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0	118,135,120,158,237,79,37,328,164,120,428,363,18,179,68,181	284	269
250	10,12,35,138,420,5,17,89,1552,427,481,324,5,1306,14,885	2,0,0,11,10,0,2,2,80,27,21,19,0,81,4,50	20,5,28,387,380,5,19,89,1110,547,543,293,1,1109,16,1208	0,0,5,17,18,0,6,8,10,23,21,8,0,86,1,51	307	269
252	0,0,0,1,0,6,0,1,0,0,0,9,2,0,21,0	0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0	0,0,0,2,2,8,0,6,0,0,0,3,0,1,20,3	0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0	280	269
256	0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0	273	269
259	0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0	337	269
263	0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0	0,0,2,0,0,8,0,0,0,0,0,0,0,0,2,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	283	269
264	0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0	0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0	324	269
265	1,9,1,3,2,1,2,2,8,8,12,5,0,4,0,5	0,12,1,5,2,3,2,0,1,7,6,8,0,0,0,0	6,2,0,4,2,0,0,0,3,1,7,0,0,4,0,3	0,2,3,3,1,2,1,3,3,0,4,1,0,0,0,0	422	269
266	1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0	0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0	0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0	422	269
267	19,7,16,195,35,84,1,20,131,113,3,97,1,50,11,87	14,5,24,142,34,43,0,8,143,68,0,66,0,49,1,73	42,2,22,281,24,86,2,13,124,78,1,74,0,28,5,73	43,12,26,206,6,61,1,17,102,49,0,60,0,22,6,37	309	269
268	0,0,0,3,0,1,0,0,3,5,3,3,0,0,0,3	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	288	269
269	0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0	5,16,31,23,17,29,8,3,20,32,130,33,0,63,6,48	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	6,28,13,11,27,21,6,14,46,53,96,43,0,39,4,37	344	269
273	0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6	0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0	272	269
276	0,1,4,3,6,10,3,1,1,3,8,19,0,3,1,3	0,0,0,0,0,1,0,0,0,0,4,3,0,1,0,2	0,1,0,0,7,0,0,4,8,13,8,18,0,8,2,9	0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0	538	269
277	4,6,18,23,39,50,9,35,37,24,36,67,3,71,39,66	8,8,2,11,44,52,8,38,9,63,39,77,9,53,38,74	2,18,42,20,33,50,8,39,37,47,38,36,9,59,27,97	1,6,8,25,21,36,5,42,13,30,24,30,5,59,34,68	280	269
281	32,147,149,260,187,218,143,168,155,156,987,332,9,168,94,170	0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0	18,157,179,381,247,231,167,175,124,120,817,170,12,175,81,142	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	327	269
282	18,18,17,26,56,61,27,21,33,144,121,158,1,93,27,161	15,41,18,20,60,54,28,48,39,287,133,156,0,134,20,230	9,11,27,52,40,66,18,33,42,75,83,33,7,51,31,134	3,28,43,46,74,62,35,25,62,109,90,52,0,60,27,175	313	269
284	2,13,10,0,4,6,2,1,3,9,6,30,2,1,1,8	1,1,3,2,0,3,0,0,1,0,1,3,0,1,0,8	6,13,13,3,6,11,4,2,15,19,14,0,0,2,2,10	1,7,7,0,0,4,0,0,0,0,2,1,0,1,0,7	363	269
285	3,14,11,0,4,7,2,1,3,7,7,21,2,3,2,6	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0	4,13,13,3,6,9,3,2,15,17,13,0,0,3,1,7	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	492	269
286	2,12,10,0,4,6,2,1,3,6,6,21,2,1,1,6	11,76,39,10,44,18,2,29,31,83,159,67,0,101,5,86	4,13,12,3,5,8,3,2,15,16,13,0,0,2,1,6	21,56,47,24,42,46,12,31,72,96,109,52,0,59,4,92	538	269
287	0,1,0,0,0,0,0,0,0,1,0,9,0,0,0,1	1,1,3,2,0,3,0,0,1,0,1,3,0,1,0,8	2,0,1,0,1,1,1,0,0,3,1,0,0,0,1,2	1,7,7,0,0,4,0,0,0,0,2,1,0,1,0,7	334	269
288	1,2,1,0,0,1,0,0,0,1,1,0,0,2,1,0	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	463	269
289	2,3,4,2,0,4,0,0,1,1,2,3,0,3,1,8	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,7,8,0,1,5,0,0,0,1,2,1,0,2,0,8	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	397	269
290	0,0,1,0,0,1,0,0,0,0,1,0,0,2,0,0	3,30,20,4,22,20,3,4,11,27,42,41,0,29,3,66	0,1,0,0,0,0,0,2,0,0,4,0,0,2,0,3	9,26,17,8,33,17,1,16,27,15,46,14,0,11,2,25	273	269
291	0,32,15,4,16,19,3,9,16,53,58,48,0,38,6,49	0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0	4,21,18,9,23,10,3,12,32,12,60,21,0,11,6,42	0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,3	336	269
292	0,34,16,5,18,20,4,10,18,55,70,53,0,48,6,54	0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0	4,22,20,12,25,16,4,16,33,16,69,24,0,14,6,51	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	346	269
293	3,62,34,8,38,38,6,13,27,80,99,89,0,65,9,115	0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0	13,46,35,17,56,27,4,26,59,27,102,35,0,20,8,64	0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,3	331	269
294	3,64,35,9,40,39,7,14,29,82,111,94,0,75,9,120	0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0	13,47,37,20,58,33,5,30,60,31,111,38,0,23,8,73	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	341	269
295	0,2,1,1,2,1,1,1,3,2,14,6,0,10,0,5	0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0	0,1,5,3,4,7,1,4,1,4,9,3,0,3,0,12	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	278	269
296	1,52,20,8,38,30,3,22,24,120,156,97,0,74,11,82	0,6,6,0,4,3,1,1,1,0,12,5,0,5,1,5	8,27,49,11,43,39,9,25,45,38,112,47,1,39,6,84	0,3,2,0,0,10,0,1,5,0,11,2,0,1,0,5	331	269
300	7,34,34,21,14,22,18,5,19,22,29,23,1,33,23,4	3,17,4,6,8,9,1,3,3,0,9,7,0,11,5,7	2,35,46,37,14,26,7,8,62,42,23,10,1,24,25,12	6,23,13,15,15,18,4,4,5,9,13,4,0,10,5,10	274	269
301	1,1,0,2,0,1,0,0,3,11,2,8,0,0,0,1	2,23,26,5,4,25,3,1,28,48,6,2,2,14,10,40	0,5,3,0,0,4,0,2,0,5,0,0,0,3,0,0	5,29,30,19,7,17,0,6,20,29,10,0,0,9,5,16	286	269
306	0,0,0,0,1,1,9,4,0,5,22,3,0,7,0,4	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	0,0,1,0,2,4,5,2,0,1,13,2,0,3,4,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	274	269
307	0,0,0,0,1,1,9,4,0,5,22,3,0,7,0,4	0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,1	0,0,1,0,2,4,6,2,0,1,12,2,0,4,4,1	0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0	274	269
308	8,1,2,10,53,78,191,71,4,34,476,147,3,134,19,89	2,10,7,11,152,145,307,114,10,150,934,224,3,314,49,271	0,4,4,2,130,83,173,76,7,19,656,64,0,136,15,81	3,3,2,4,303,164,322,210,9,83,1243,92,1,465,39,331	274	269
309	0,0,4,1,5,20,56,0,0,0,6,30,1,7,24,1	0,0,2,5,6,40,82,2,4,11,22,49,1,7,39,4	0,0,0,0,4,9,35,6,1,2,15,1,2,17,5,9	0,1,6,1,12,17,27,4,4,6,30,10,1,22,22,14	331	269
314	0,1,5,0,5,0,2,1,0,9,33,72,0,2,0,4	0,0,0,1,0,1,0,0,1,0,2,12,0,0,0,0	0,3,1,0,22,0,1,7,0,11,32,8,0,7,0,12	0,0,0,0,3,0,0,0,0,0,11,4,0,1,0,0	274	269
315	33,0,7,138,32,170,6,10,29,93,40,47,0,137,7,119	33,7,8,126,31,198,1,5,25,86,30,44,0,180,7,143	12,4,20,133,55,142,6,15,43,43,32,16,0,131,8,118	0,1,6,110,50,128,4,29,41,79,29,17,0,104,6,159	280	269
316	0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1	0,0,0,0,0,0,0,0,2,4,0,2,0,1,0,0	0,0,0,0,4,1,0,0,1,0,0,2,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2	277	269
317	0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0	0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0	0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0	0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0	296	269
318	0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,1	0,0,2,2,0,0,1,1,0,0,1,0,0,0,2,1	0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,2,0,0,0,0,1,1,0,1,2,4	299	269
322	1,8,15,1,6,10,0,3,23,9,2,5,0,11,0,10	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2,6,11,10,2,7,0,0,9,12,2,0,1,7,2,13	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4	538	269
323	3,21,32,9,0,56,0,0,1,0,7,11,1,4,7,1	0,2,2,0,0,7,0,0,0,0,0,0,0,0,0,0	1,13,38,3,8,32,1,8,0,0,10,6,3,0,20,5	0,5,2,2,0,7,0,0,1,0,0,4,0,0,0,2	274	269
327	0,2,0,1,0,0,0,0,0,0,2,3,0,0,0,0	0,3,1,1,0,1,3,0,2,1,1,35,0,0,0,0	0,0,0,1,3,1,0,1,0,0,1,2,0,2,0,0	0,1,0,0,11,5,0,15,2,2,15,16,0,9,1,2	277	269
328	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,0,2,0,0,0,0,0,0,2,13,0,0,0,0	0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0	1,0,0,0,4,0,0,1,0,2,6,0,0,3,0,0	277	269
329	0,11,7,1,0,0,0,0,0,0,0,30,0,0,3,0	0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0	0,2,8,0,5,7,0,2,0,8,2,7,0,13,1,32	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	340	269
330	0,0,8,0,0,78,0,0,0,0,1,0,0,0,0,0	0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0	0,0,4,0,0,120,1,0,0,0,0,0,0,1,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	388	269
331	0,0,3,0,0,35,0,0,0,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,6,0,0,79,1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0	388	269
332	0,0,0,0,0,0,0,0,0,3,5,1,0,1,0,1	0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,6	0,0,0,0,8,0,0,0,0,15,3,6,0,0,0,5	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7	292	269
333	0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4	373	269
335	382,691,424,657,664,260,230,866,967,256,1024,961,75,448,178,227	352,714,386,681,1223,410,401,1504,985,639,1810,1477,55,901,333,552	224,482,492,701,277,289,201,363,762,205,653,695,55,214,148,184	293,652,691,826,647,443,357,732,760,406,1286,1105,66,446,227,425	277	269
336	604,808,511,907,1431,491,400,1852,1280,556,2014,1777,106,901,331,527	82,204,70,126,255,120,76,333,225,188,490,326,15,252,69,122	289,594,634,966,591,502,334,757,1138,423,1289,1433,91,432,262,441	49,132,172,206,165,113,44,135,174,90,300,295,19,117,52,103	301	269
337	574,831,473,931,1990,641,571,2490,1298,939,2800,2293,86,1354,486,852	82,204,70,126,255,120,76,333,225,188,490,326,15,252,69,122	358,764,833,1091,961,656,490,1126,1136,624,1922,1843,102,664,341,682	49,132,172,206,165,113,44,135,174,90,300,295,19,117,52,103	292	269
340	0,0,0,0,0,0,0,0,2,0,2,1,0,2,0,0	0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0	0,1,0,0,1,1,0,0,1,8,1,2,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	314	269
341	0,0,0,0,0,0,0,0,1,2,1,4,0,0,0,0	0,0,0,1,0,2,0,3,0,0,4,4,0,0,0,0	0,0,0,0,0,0,0,0,1,4,1,2,0,2,0,1	0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,2	314	269
342	1,2,6,4,19,23,7,3,4,25,19,17,0,39,12,38	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0	0,6,11,2,16,24,4,7,3,16,25,4,0,26,7,34	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	538	269
345	0,6,0,6,18,0,2,13,11,11,18,10,0,20,22,13	0,2,4,9,15,2,3,6,6,16,28,25,2,27,29,16	1,5,5,7,12,5,1,8,5,1,28,8,4,4,25,12	2,2,0,3,15,0,2,9,11,15,21,6,6,14,28,10	282	269
346	5,11,20,26,59,19,6,30,14,47,103,97,1,47,18,30	8,13,18,34,153,48,44,119,41,165,292,181,0,288,47,206	4,15,24,22,29,26,14,54,22,23,72,82,1,38,14,45	7,17,25,27,136,54,28,125,64,131,239,179,0,155,60,167	363	269
347	7,34,27,38,121,55,38,83,49,48,238,163,1,155,38,80	8,13,18,34,153,48,44,119,41,165,292,181,0,288,47,206	5,42,50,41,83,60,34,95,54,52,172,141,2,76,42,82	7,17,25,27,136,54,28,125,64,131,239,179,0,155,60,167	415	269
348	3,16,17,21,46,26,7,27,10,49,106,77,1,52,24,40	8,13,18,34,153,48,44,119,41,165,292,181,0,288,47,206	1,14,22,16,29,21,14,47,23,22,70,60,1,30,13,37	7,17,25,27,136,54,28,125,64,131,239,179,0,155,60,167	446	269
349	6,26,18,18,80,42,36,63,41,24,176,116,0,122,26,60	4,3,11,6,18,6,4,10,6,23,41,50,0,14,6,10	4,34,34,30,61,47,25,60,39,32,137,103,1,55,31,56	3,7,8,11,7,13,5,19,7,3,37,44,0,17,3,19	320	269
350	2,8,8,1,5,13,5,7,2,25,44,30,0,19,12,20	4,3,11,6,18,6,4,10,6,23,41,50,0,14,6,10	0,6,6,5,7,8,5,12,8,2,35,22,0,9,2,11	3,7,8,11,7,13,5,19,7,3,37,44,0,17,3,19	351	269
351	2,8,8,1,5,13,5,7,2,25,44,30,0,19,12,20	6,26,18,18,80,42,36,63,41,24,176,116,0,122,26,60	0,6,6,5,7,8,5,12,8,2,35,22,0,9,2,11	4,34,34,30,61,47,25,60,39,32,137,103,1,55,31,56	299	269
352	0,3,2,0,1,0,0,0,0,2,3,12,0,0,0,2	0,4,1,2,0,2,0,3,0,0,0,13,0,1,1,0	0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0	0,3,0,0,2,1,0,0,0,2,0,2,0,0,0,4	307	269
354	5,4,7,42,118,12,105,19,210,52,456,68,3,94,24,30	0,0,0,2,2,0,0,0,0,0,14,0,0,1,0,0	11,8,2,83,57,12,137,31,154,58,372,69,5,66,16,33	1,0,0,0,2,0,1,3,0,2,8,2,0,4,0,1	298	269
355	6,4,9,43,133,13,128,25,249,61,527,83,3,105,28,36	0,0,1,10,11,1,19,0,38,5,41,11,0,24,4,0	12,8,2,93,69,14,163,35,172,62,422,86,6,80,20,34	2,3,1,6,5,3,8,5,45,9,23,12,0,11,2,9	315	269
356	1,0,2,3,17,1,23,6,39,9,85,15,0,12,4,6	0,0,1,10,11,1,19,0,38,5,41,11,0,24,4,0	2,0,0,10,14,2,27,7,18,6,58,19,1,18,4,2	2,3,1,6,5,3,8,5,45,9,23,12,0,11,2,9	285	269
358	0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1	0,0,0,1,1,0,0,0,5,0,0,1,0,1,0,0	0,0,0,0,2,0,0,0,0,0,3,0,1,1,0,3	0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0	272	269
361	0,0,1,1,0,1,0,0,0,0,2,2,0,0,0,0	0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0	3,0,0,0,0,0,0,1,0,0,0,3,1,4,2,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	273	269
365	3,16,11,17,20,9,15,14,45,65,46,103,2,60,10,53	1,4,6,2,7,0,2,2,3,6,19,7,1,22,1,6	9,23,11,19,35,16,17,27,22,66,42,55,1,21,6,60	5,4,2,5,4,5,1,8,3,2,10,13,0,10,1,6	437	269
366	91,267,228,185,154,269,221,208,219,277,683,920,20,309,156,345	0,1,3,6,0,2,0,0,0,0,6,3,0,7,1,2	9,181,338,235,358,266,180,176,260,132,568,369,10,223,132,304	0,1,7,0,1,2,3,1,1,0,3,4,0,0,1,4	421	269
368	0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0	0,1,0,8,0,8,0,1,0,0,2,16,1,0,2,0	0,0,0,0,1,1,0,0,0,0,1,0,0,3,0,1	0,0,2,0,6,5,0,2,0,0,5,3,0,7,7,4	318	269
369	0,2,1,4,9,13,16,2,11,0,13,17,0,9,4,15	0,1,8,6,22,2,8,5,5,9,17,53,0,12,3,9	4,8,5,2,6,9,10,1,2,7,7,13,0,6,4,5	3,1,6,6,4,5,1,5,11,5,18,28,0,10,10,4	538	269
371	5,47,14,40,4,49,0,6,11,19,10,89,6,10,24,13	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0	2,2,20,16,35,57,0,16,41,32,15,20,1,98,20,118	0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0	365	269
375	5,10,14,3,0,9,2,4,4,0,6,6,3,9,6,0	71,234,215,286,737,378,212,1189,459,414,1384,789,204,706,966,699	1,5,4,10,0,6,2,4,7,24,5,2,1,6,5,9	143,240,294,401,514,400,171,799,279,408,1440,613,241,488,870,622	345	269
385	139,219,282,179,92,191,44,71,387,124,112,102,32,147,99,112	0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0	349,373,285,292,49,196,37,58,367,141,68,36,30,63,129,93	0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0	538	269
386	0,0,0,1,2,14,3,2,0,8,2,89,0,10,2,3	5,2,2,0,12,8,6,4,1,1,3,212,0,13,4,14	0,0,2,0,3,1,1,11,0,6,3,34,0,10,1,7	0,0,0,1,16,6,0,12,0,11,20,92,0,16,2,20	289	269
388	0,0,0,3,1,0,0,5,1,0,2,5,0,1,1,0	0,5,5,15,31,7,3,39,29,4,11,56,0,37,7,46	0,0,0,0,3,4,0,3,1,0,4,12,0,2,0,1	0,1,0,7,24,3,0,15,20,15,12,50,1,18,7,29	272	269
389	0,0,0,0,0,1,0,0,0,9,0,5,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0	0,0,0,0,0,1,0,0,1,0,7,2,0,3,0,1	0,0,0,0,2,1,0,1,0,0,4,1,0,2,0,0	374	269
391	23,61,46,91,484,238,228,332,83,207,473,501,14,452,182,247	131,225,154,270,1399,663,638,791,277,526,1279,1324,90,1121,445,554	20,101,102,135,167,206,214,134,186,120,282,416,35,183,140,153	51,256,322,417,484,555,489,404,536,351,752,864,90,468,433,403	272	269
397	0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0	294	269
398	0,0,2,2,0,1,2,1,0,10,3,84,0,2,1,9	0,0,3,0,2,13,0,0,5,15,6,184,0,8,0,10	0,0,0,0,5,2,0,0,34,5,0,13,0,4,0,3	0,0,0,0,3,6,1,0,45,3,10,40,0,8,0,8	280	269
399	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	298	269
