ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	IncLevel1	IncLevel2	IncLevelDifference
136	1,8,2,3,0,1,2,3,1,5,1,1,0,1,0,2	2,12,10,0,4,6,2,1,3,6,6,21,2,1,1,6	2,11,1,0,1,2,0,0,1,16,2,0,0,5,0,4	4,13,12,3,5,8,3,2,15,16,13,0,0,2,1,6	1210	269	0.1,0.129,0.043,1.0,0.0,0.036,0.182,0.4,0.069,0.156,0.036,0.01,0.0,0.182,0.0,0.069	0.1,0.158,0.018,0.0,0.043,0.053,0.0,0.0,0.015,0.182,0.033,NA,NA,0.357,0.0,0.129	0.073
138	1,9,2,3,0,1,2,3,1,8,1,12,0,1,0,5	1,1,3,2,0,3,0,0,1,0,1,3,0,1,0,8	4,11,2,0,2,5,1,0,1,19,3,0,0,5,1,8	1,7,7,0,0,4,0,0,0,0,2,1,0,1,0,7	1305	269	0.171,0.65,0.121,0.236,NA,0.064,1.0,1.0,0.171,1.0,0.171,0.452,NA,0.171,NA,0.114	0.452,0.245,0.056,NA,1.0,0.205,1.0,NA,1.0,1.0,0.236,0.0,NA,0.508,1.0,0.191	-0.121
139	2,10,3,3,0,2,2,3,1,6,2,3,0,3,1,3	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2,11,2,0,2,3,0,0,1,17,2,0,0,6,0,5	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1434	269	1.0,0.652,1.0,1.0,NA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA,1.0,1.0,1.0	1.0,1.0,1.0,NA,1.0,1.0,NA,NA,1.0,1.0,1.0,NA,NA,1.0,NA,1.0	-0.025
140	1,2,3,2,0,1,0,3,1,1,2,3,0,2,1,7	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,5,3,0,1,4,0,0,0,1,1,0,0,2,0,4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0	357	269	1.0,1.0,1.0,1.0,NA,1.0,NA,1.0,1.0,1.0,1.0,1.0,NA,1.0,1.0,1.0	1.0,1.0,1.0,NA,1.0,1.0,NA,NA,NA,1.0,1.0,NA,NA,1.0,0.0,1.0	0.1
141	1,8,2,3,0,1,2,3,1,5,1,3,0,1,0,3	11,76,39,10,44,18,2,29,31,83,159,67,0,101,5,86	2,11,1,0,1,2,0,0,1,16,1,0,0,5,0,4	21,56,47,24,42,46,12,31,72,96,109,52,0,59,4,92	2187	269	0.011,0.013,0.006,0.036,0.0,0.007,0.11,0.013,0.004,0.007,0.001,0.005,NA,0.001,0.0,0.004	0.012,0.024,0.003,0.0,0.003,0.005,0.0,0.0,0.002,0.02,0.001,0.0,NA,0.01,0.0,0.005	0.009
142	0,0,2,2,0,0,0,3,1,0,1,3,0,0,0,7	0,1,0,0,0,0,0,0,0,3,0,11,0,0,0,3	1,5,2,0,0,3,0,0,0,0,1,0,0,1,0,3	2,0,2,0,2,3,1,0,0,7,2,0,0,1,0,7	1110	269	NA,0.0,1.0,1.0,NA,NA,NA,1.0,1.0,0.0,1.0,0.062,NA,NA,NA,0.361	0.108,1.0,0.195,NA,0.0,0.195,0.0,NA,NA,0.0,0.108,NA,NA,0.195,NA,0.094	0.413
143	0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,1	3,7,1,1,4,13,0,5,0,7,4,14,0,11,2,12	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	1,2,4,1,1,14,2,5,1,31,7,1,0,8,0,10	912	269	0.0,0.0,0.0,0.0,0.0,0.0,NA,0.15,NA,0.0,0.0,0.04,NA,0.0,0.0,0.024	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,NA,0.0,NA,0.0	0.014
144	0,2,4,0,0,3,0,0,1,6,1,11,0,1,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	0,3,1,1,4,0,0,0,1,2,2,4,0,1,0,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	359	269	NA,1.0,1.0,NA,NA,1.0,NA,NA,1.0,1.0,0.428,1.0,NA,1.0,NA,NA	NA,1.0,1.0,1.0,1.0,NA,NA,NA,1.0,1.0,1.0,1.0,NA,1.0,NA,1.0	-0.072
146	6,25,23,18,22,7,2,12,38,3,28,16,2,12,7,14	37,98,91,163,167,75,32,156,303,189,250,255,16,249,65,199	52,31,41,41,7,13,4,14,24,9,26,10,1,15,13,15	182,139,123,229,122,89,23,117,215,104,226,261,10,147,62,203	346	269	0.112,0.166,0.164,0.079,0.093,0.068,0.046,0.056,0.089,0.012,0.08,0.047,0.089,0.036,0.077,0.052	0.182,0.148,0.206,0.122,0.043,0.102,0.119,0.085,0.08,0.063,0.082,0.029,0.072,0.074,0.14,0.054	-0.021
150	0,2,0,0,0,8,5,1,6,0,4,10,0,5,3,6	0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0	0,1,0,0,10,8,3,2,2,10,6,9,1,31,0,5	0,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0	452	269	NA,1.0,NA,0.0,NA,1.0,1.0,1.0,1.0,NA,1.0,0.856,NA,0.748,1.0,1.0	NA,1.0,NA,NA,0.665,1.0,1.0,1.0,0.543,1.0,0.781,0.843,1.0,0.949,NA,1.0	-0.025
154	0,3,7,9,6,7,5,0,10,7,13,3,1,4,22,7	23,50,32,61,106,126,50,68,69,95,314,327,0,179,51,132	1,5,6,8,4,16,3,7,8,2,6,5,0,5,12,11	5,32,45,33,96,103,58,71,81,59,235,157,5,139,55,97	363	269	0.0,0.043,0.139,0.099,0.04,0.04,0.069,0.0,0.097,0.052,0.03,0.007,1.0,0.016,0.242,0.038	0.129,0.104,0.09,0.152,0.03,0.103,0.037,0.068,0.068,0.025,0.019,0.023,0.0,0.026,0.139,0.078	0.051
155	0,4,2,5,4,14,5,2,14,24,21,38,1,16,6,10	46,215,225,268,715,164,94,528,586,364,894,702,44,693,171,373	0,8,9,17,9,7,4,14,16,19,12,33,0,20,9,16	227,320,283,390,361,209,88,337,422,356,807,846,27,420,188,378	356	269	0.0,0.014,0.007,0.014,0.004,0.061,0.039,0.003,0.018,0.047,0.017,0.039,0.017,0.017,0.026,0.02	0.0,0.019,0.023,0.032,0.018,0.025,0.033,0.03,0.028,0.039,0.011,0.029,0.0,0.035,0.035,0.031	-0.003
158	1,2,4,0,3,9,0,1,6,4,2,5,0,2,0,8	3,1,20,1,6,4,0,0,18,16,3,0,0,4,2,6	0,0,3,4,1,4,2,0,5,9,0,0,0,4,0,14	4,3,1,10,3,2,1,0,3,3,1,2,0,9,0,6	598	269	0.13,0.474,0.083,0.0,0.184,0.503,NA,1.0,0.13,0.101,0.231,1.0,NA,0.184,0.0,0.375	0.0,0.0,0.574,0.152,0.13,0.474,0.474,NA,0.428,0.574,0.0,0.0,NA,0.167,NA,0.512	0.046
159	0,1,1,0,3,0,0,0,0,10,0,4,0,3,0,0	0,6,14,5,10,6,0,8,5,44,0,45,0,12,1,27	0,0,5,0,3,2,0,0,1,5,0,7,0,0,0,1	0,3,15,2,5,6,0,2,2,24,0,43,0,3,0,38	353	269	NA,0.113,0.052,0.0,0.186,0.0,NA,0.0,0.0,0.148,NA,0.063,NA,0.16,0.0,0.0	NA,0.0,0.203,0.0,0.314,0.203,NA,0.0,0.276,0.137,NA,0.11,NA,0.0,NA,0.02	-0.055
175	1,8,9,20,44,13,2,20,8,27,63,48,1,33,12,22	8,13,18,34,153,48,44,119,41,165,292,181,0,288,47,206	1,8,16,11,23,14,9,36,15,22,35,38,1,21,11,26	7,17,25,27,136,54,28,125,64,131,239,179,0,155,60,167	1232	269	0.027,0.118,0.098,0.114,0.059,0.056,0.01,0.035,0.041,0.034,0.045,0.055,1.0,0.024,0.053,0.023	0.03,0.093,0.123,0.082,0.036,0.054,0.066,0.059,0.049,0.035,0.031,0.044,1.0,0.029,0.038,0.033	-0.001
176	0,0,0,0,3,0,0,0,0,3,1,1,0,0,0,2	4,3,11,6,18,6,4,10,6,23,41,50,0,14,6,10	0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0	3,7,8,11,7,13,5,19,7,3,37,44,0,17,3,19	1137	269	0.0,0.0,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.03,0.006,0.005,NA,0.0,0.0,0.045	0.0,0.0,0.0,0.0,0.033,0.018,0.0,0.012,0.0,0.136,0.0,0.0,NA,0.0,0.0,0.0	-0.005
177	0,0,0,0,3,0,0,0,0,3,1,1,0,0,0,2	6,26,18,18,80,42,36,63,41,24,176,116,0,122,26,60	0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0	4,34,34,30,61,47,25,60,39,32,137,103,1,55,31,56	1085	269	0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.03,0.001,0.002,NA,0.0,0.0,0.008	0.0,0.0,0.0,0.0,0.004,0.005,0.0,0.004,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0	0.002
178	0,0,0,0,3,0,0,0,0,3,1,1,0,0,0,2	2,8,8,1,5,13,5,7,2,25,44,30,0,19,12,20	0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0	0,6,6,5,7,8,5,12,8,2,35,22,0,9,2,11	1054	269	0.0,0.0,0.0,0.0,0.133,0.0,0.0,0.0,0.0,0.03,0.006,0.008,NA,0.0,0.0,0.025	NA,0.0,0.0,0.0,0.035,0.031,0.0,0.021,0.0,0.203,0.0,0.0,NA,0.0,0.0,0.0	-0.007
179	0,0,0,0,2,0,5,0,2,0,13,3,1,1,0,0	4,0,3,10,32,8,73,13,76,23,145,35,0,61,24,7	0,0,0,1,2,0,4,0,3,0,16,2,0,1,0,2	5,1,3,18,25,3,58,17,74,13,122,34,2,14,9,12	372	269	0.0,NA,0.0,0.0,0.043,0.0,0.047,0.0,0.019,0.0,0.061,0.058,1.0,0.012,0.0,0.0	0.0,0.0,0.0,0.039,0.055,0.0,0.048,0.0,0.028,0.0,0.087,0.041,0.0,0.049,0.0,0.108	0.054
180	0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,2	1,20,16,6,8,10,7,3,21,8,13,4,0,26,4,15	0,4,1,0,0,0,0,0,7,0,0,0,0,0,0,2	6,24,7,2,4,1,0,3,54,14,14,1,0,8,0,12	504	269	0.0,0.0,0.0,0.0,0.063,0.051,0.0,0.0,0.0,0.063,0.141,0.0,NA,0.0,0.0,0.066	0.0,0.082,0.071,0.0,0.0,0.0,NA,0.0,0.065,0.0,0.0,0.0,NA,0.0,NA,0.082	0.003
181	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0	0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0	889	269	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,1.0	NA,1.0,NA,1.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	-0.167
183	0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0	0,2,3,30,6,14,0,2,5,0,0,28,2,18,28,0	0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0	0,0,1,11,5,11,0,4,3,0,0,7,0,10,23,0	606	269	NA,0.0,0.0,0.015,0.0,0.0,NA,0.0,0.0,NA,NA,0.0,0.0,0.0,0.016,NA	NA,NA,0.0,0.0,0.0,0.039,NA,0.1,0.0,NA,NA,0.06,NA,0.043,0.0,NA	-0.024
185	0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1	6,10,8,7,112,107,12,31,5,346,202,319,14,195,253,344	0,4,0,0,3,2,0,0,0,0,0,0,0,0,0,0	0,10,18,2,228,124,14,37,35,367,218,173,12,265,190,577	361	269	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002	NA,0.23,0.0,0.0,0.01,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	-0.015
186	23,72,42,45,54,113,83,69,78,135,295,389,2,126,43,134	69,187,222,121,96,121,122,121,136,121,386,439,14,158,98,148	4,38,76,68,129,100,59,62,70,80,267,147,4,96,32,115	5,131,223,132,187,145,106,97,181,52,272,175,5,97,102,167	386	269	0.189,0.212,0.116,0.206,0.282,0.394,0.322,0.284,0.286,0.437,0.348,0.382,0.091,0.357,0.234,0.387	0.358,0.168,0.192,0.264,0.325,0.325,0.279,0.308,0.212,0.517,0.406,0.369,0.358,0.408,0.179,0.324	-0.029
191	1,0,2,4,0,8,0,0,1,0,0,0,0,1,2,3	0,1,1,31,8,83,2,3,17,9,0,0,2,25,79,15	0,0,0,2,1,8,0,0,4,1,0,1,0,1,4,13	10,5,5,27,8,50,2,5,5,0,0,3,2,5,71,11	2225	269	1.0,0.0,0.195,0.015,0.0,0.012,0.0,0.0,0.007,0.0,NA,NA,0.0,0.005,0.003,0.024	0.0,0.0,0.0,0.009,0.015,0.019,0.0,0.0,0.088,1.0,NA,0.039,0.0,0.024,0.007,0.125	0.002
192	4,15,29,5,18,11,0,7,12,16,18,7,0,26,4,9	21,68,95,35,60,169,28,30,97,113,75,79,14,93,86,68	18,20,28,11,5,16,2,1,9,14,1,0,3,1,6,12	54,78,65,66,31,134,22,48,188,100,54,22,10,36,84,60	1012	269	0.048,0.055,0.075,0.037,0.074,0.017,0.0,0.058,0.032,0.036,0.06,0.023,0.0,0.069,0.012,0.034	0.081,0.064,0.103,0.042,0.041,0.031,0.024,0.006,0.013,0.036,0.005,0.0,0.074,0.007,0.019,0.05	0.002
193	0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0	5,0,0,4,0,3,0,0,0,14,1,0,0,0,3,0	0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0	0,1,0,7,2,5,0,0,1,0,0,0,0,5,2,8	532	269	0.0,NA,NA,0.0,NA,0.336,NA,NA,NA,0.0,0.0,NA,NA,NA,0.0,NA	NA,0.0,NA,0.067,0.0,0.0,NA,NA,0.0,NA,NA,NA,NA,0.0,0.0,0.0	0.048
195	0,0,2,6,2,0,1,0,7,6,7,2,0,1,3,3	0,0,0,1,1,3,0,1,0,0,0,8,0,4,9,5	0,0,2,2,0,1,0,1,9,0,3,0,0,2,2,6	0,0,0,0,2,0,0,0,0,8,1,3,0,1,1,0	1937	269	NA,NA,1.0,0.455,0.217,0.0,1.0,0.0,1.0,1.0,1.0,0.034,NA,0.034,0.044,0.077	NA,NA,1.0,1.0,0.0,1.0,NA,1.0,1.0,0.0,0.294,0.0,NA,0.217,0.217,1.0	-0.11
196	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	0,0,0,1,0,3,0,1,0,19,3,7,0,3,0,0	0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0	3,1,0,0,5,3,0,3,0,0,9,2,0,8,1,6	460	269	NA,NA,NA,0.0,NA,0.0,NA,0.0,NA,0.0,0.163,0.0,NA,0.0,NA,NA	0.0,0.0,NA,NA,0.105,0.0,NA,0.163,NA,NA,0.0,0.0,NA,0.0,0.0,0.0	-0.004
204	0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0	0,2,2,1,2,3,0,1,1,2,2,0,0,1,3,1	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1	4,1,3,7,2,2,0,1,0,0,2,0,0,1,2,3	668	269	NA,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.168,NA,NA,0.287,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,0.0,NA,NA,0.287,0.0,0.118	0.001
208	2,0,0,0,3,1,1,0,0,1,0,8,0,0,1,3	5,13,8,33,56,43,27,33,23,71,138,140,2,88,27,58	2,2,3,0,1,1,2,0,2,3,0,1,0,1,0,2	1,25,28,27,84,24,23,47,39,33,122,85,4,54,27,79	1552	269	0.065,0.0,0.0,0.0,0.009,0.004,0.006,0.0,0.0,0.002,0.0,0.01,0.0,0.0,0.006,0.009	0.257,0.014,0.018,0.0,0.002,0.007,0.015,0.0,0.009,0.016,0.0,0.002,0.0,0.003,0.0,0.004	-0.015
209	2,0,0,0,3,1,1,0,0,1,0,8,0,0,1,3	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0	2,2,3,0,1,1,2,0,2,3,0,1,0,1,0,2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	555	269	1.0,NA,NA,NA,1.0,1.0,1.0,NA,NA,1.0,NA,1.0,NA,0.0,1.0,1.0	1.0,1.0,1.0,NA,1.0,1.0,1.0,NA,1.0,1.0,NA,1.0,NA,1.0,NA,1.0	-0.111
212	0,1,1,0,0,0,2,0,0,2,2,0,0,0,0,0	44,62,57,56,177,162,93,101,28,192,436,703,6,242,49,180	0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1	2,44,50,34,154,145,65,120,73,118,202,253,2,184,41,171	854	269	0.0,0.005,0.005,0.0,0.0,0.0,0.007,0.0,0.0,0.003,0.001,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.002,0.0,0.0,0.0,0.0,0.002	-0.0
213	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0	0,0,0,0,1,0,0,1,1,0,0,1,0,2,0,0	376	269	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,0.0	NA,NA,NA,NA,0.0,NA,NA,0.0,0.0,NA,NA,0.0,NA,0.263,NA,NA	-0.053
217	4,25,5,22,27,13,6,19,55,28,85,20,1,36,5,32	26,78,110,191,552,73,46,508,338,328,855,370,4,549,22,291	14,25,21,59,23,15,7,25,40,41,79,24,1,23,9,32	97,101,64,314,339,78,58,371,253,348,761,505,3,315,34,262	411	269	0.091,0.173,0.029,0.07,0.031,0.104,0.079,0.024,0.096,0.053,0.061,0.034,0.141,0.041,0.129,0.067	0.086,0.139,0.177,0.11,0.043,0.112,0.073,0.042,0.094,0.072,0.064,0.03,0.179,0.046,0.148,0.074	-0.017
222	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1	0,8,1,12,5,9,0,0,12,2,0,21,12,6,31,8	0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0	0,9,4,8,10,10,1,4,0,2,0,2,7,13,25,27	452	269	NA,0.0,0.0,0.0,0.0,0.0,NA,NA,0.0,0.0,NA,0.0,0.0,0.0,0.0,0.069	NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,NA,0.0,0.0,0.0,0.023,0.0	-0.067
223	2,3,7,4,23,22,5,13,7,129,30,14,1,41,4,77	0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0	6,12,9,2,26,29,6,6,27,143,34,7,0,56,1,73	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	326	269	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.852,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA,1.0,1.0,1.0	-0.009
228	0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0	4,3,7,23,66,98,49,70,9,73,277,159,4,71,116,98	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,6,8,8,94,83,47,67,10,45,220,56,9,76,115,90	831	269	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0
229	0,0,0,0,1,2,0,0,4,0,0,1,1,3,1,1	67,106,45,69,80,92,0,66,83,28,2,91,25,209,77,123	0,1,1,3,6,2,0,2,1,0,0,0,0,9,1,5	28,84,118,52,92,102,4,134,63,19,4,50,18,164,77,232	554	269	0.0,0.0,0.0,0.0,0.006,0.01,NA,0.0,0.023,0.0,0.0,0.005,0.019,0.007,0.006,0.004	0.0,0.006,0.004,0.027,0.031,0.009,0.0,0.007,0.008,0.0,0.0,0.0,0.0,0.026,0.006,0.01	-0.003
232	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	6,2,30,4,1,3,10,3,15,3,3,9,2,18,6,9	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	13,14,18,6,11,20,2,8,4,0,8,0,1,10,9,10	371	269	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,0.0,0.0,0.0,0.0	0.012
241	44,137,184,60,72,154,106,33,122,263,208,53,5,147,49,166	26,65,66,54,19,66,19,14,106,78,81,36,2,66,21,56	79,175,232,64,78,142,78,43,206,322,169,19,8,101,73,301	50,67,88,50,28,62,25,11,112,159,57,7,0,36,28,99	371	269	0.551,0.604,0.669,0.446,0.733,0.629,0.802,0.631,0.455,0.71,0.651,0.516,0.644,0.618,0.629,0.682	0.534,0.654,0.657,0.481,0.669,0.624,0.693,0.739,0.571,0.595,0.683,0.663,1.0,0.67,0.654,0.688	-0.038
242	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	10,21,32,13,98,80,12,93,17,105,160,204,6,122,29,103	0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0	12,21,26,14,120,69,16,85,20,132,108,114,2,132,20,169	6852	269	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	-0.0
243	0,0,0,1,22,0,2,7,1,86,108,90,0,35,2,88	0,0,0,0,0,0,0,0,0,0,7,1,0,2,0,3	0,0,0,0,52,4,4,12,0,55,137,31,0,41,1,137	0,0,0,0,4,0,0,1,0,0,3,3,0,4,0,11	745	269	NA,NA,NA,1.0,1.0,NA,1.0,1.0,1.0,1.0,0.848,0.97,NA,0.863,1.0,0.914	NA,NA,NA,NA,0.824,1.0,1.0,0.812,NA,1.0,0.943,0.789,NA,0.787,1.0,0.818	0.066
244	0,0,0,0,11,0,6,11,0,102,113,73,0,32,0,117	0,0,0,0,10,0,2,7,0,23,28,10,0,12,0,21	0,0,0,1,50,1,8,11,2,67,115,23,0,65,1,179	0,0,0,0,21,0,0,3,2,5,53,8,0,8,0,29	884	269	NA,NA,NA,NA,0.251,NA,0.477,0.323,NA,0.574,0.551,0.69,NA,0.448,NA,0.629	NA,NA,NA,1.0,0.42,1.0,1.0,0.527,0.233,0.803,0.398,0.467,NA,0.712,1.0,0.653	-0.192
245	0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,2	0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,4	0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2	0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,7	356	269	NA,NA,NA,NA,NA,1.0,NA,NA,NA,0.0,NA,NA,NA,0.602,NA,0.274	NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,NA,NA,NA,0.0,NA,0.178	0.266
247	0,1,1,0,3,1,0,1,1,2,5,3,0,9,1,2	16,22,30,7,49,14,2,4,72,78,130,51,0,43,5,29	0,1,0,0,6,0,1,0,1,1,3,3,0,7,0,5	35,26,33,31,17,23,3,18,59,29,88,36,3,46,5,35	676	269	0.0,0.018,0.013,0.0,0.024,0.028,0.0,0.09,0.005,0.01,0.015,0.023,NA,0.077,0.074,0.027	0.0,0.015,0.0,0.0,0.123,0.0,0.117,0.0,0.007,0.014,0.013,0.032,0.0,0.057,0.0,0.054	-0.0
253	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0	11,10,22,12,51,16,10,47,19,20,76,38,6,38,18,20	1,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0	7,19,18,11,32,20,7,33,13,22,51,55,7,23,23,10	354	269	0.0,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.098,0.0,0.041,0.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098,0.0,0.0,0.0	-0.021
257	0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0	1,3,2,1,2,1,3,0,0,2,1,0,0,5,1,0	0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0	1,0,1,0,0,2,0,0,2,0,1,2,0,0,0,1	364	269	0.0,0.0,0.0,0.425,0.0,0.0,0.0,NA,1.0,0.0,0.425,NA,NA,0.129,0.0,NA	0.0,NA,0.0,NA,NA,0.27,NA,NA,0.0,NA,0.0,0.0,NA,1.0,NA,0.0	0.006
258	0,13,9,10,4,10,9,3,14,6,26,15,0,6,6,5	1,9,1,8,16,8,23,8,1,34,45,31,1,10,12,17	0,8,8,5,7,6,7,2,11,0,4,4,0,2,5,4	2,5,9,2,6,10,43,10,2,13,21,12,0,6,8,13	1062	269	0.0,0.268,0.695,0.24,0.06,0.24,0.09,0.087,0.78,0.043,0.128,0.109,0.0,0.132,0.112,0.069	0.0,0.288,0.184,0.388,0.228,0.132,0.04,0.048,0.582,0.0,0.046,0.078,NA,0.078,0.137,0.072	0.037
268	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1	550	269	NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0	-0.5
269	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0	0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0	563	269	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA	NA,NA,0.0,NA,1.0,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA	-0.333
270	0,0,0,0,5,2,7,6,2,1,37,8,0,1,3,1	9,7,102,34,915,168,435,1382,616,513,6234,655,19,274,177,198	0,0,0,2,0,2,6,4,0,1,52,12,0,4,3,2	7,20,29,51,722,112,358,962,282,608,5831,715,22,168,117,117	482	269	0.0,0.0,0.0,0.0,0.003,0.007,0.009,0.002,0.002,0.001,0.003,0.007,0.0,0.002,0.009,0.003	0.0,0.0,0.0,0.021,0.0,0.01,0.009,0.002,0.0,0.001,0.005,0.009,0.0,0.013,0.014,0.009	-0.003
272	0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0	0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0	0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0	347	269	NA,NA,NA,NA,NA,NA,0.482,NA,NA,NA,1.0,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,0.66,NA,NA,NA,0.368,NA,NA,NA,NA,NA	0.227
